cod_produto,cod_categoria,ean,nome_produto,setor_gerenciado,setor_produto,sub_categoria,segmento,sub_segmento,fabricante,fabricante_varejista,marca,marca_verejista,marca_res,marca_detalhada,atributo,embalagem,unid_medida,tamanho_produto,tamanho_medida,tamanho_range,se_oferta,qtd_itens,dcr_oferta,desc_a,desc_b,desc_c,desc_d,desc_e,desc_f,desc_g,desc_h
7896013403142,7,7896013403142,SECAR PASSION C/PULV 240ML 7896013403142,,PASSION,SENSORIAL,SPRAY,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR SPRAY,,ATE 500ML,ML,240.0,240ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056709899,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403159,7,7896013403159,SECAR ELEGANCE C/PULV 240ML 7896013403159,,ELEGANCE,SENSORIAL,SPRAY,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR SPRAY,,ATE 500ML,ML,240.0,240ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056709872,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403166,7,7896013403166,SECAR AUTHENTIQUE C/PULV 240ML 7896013403166,,AUTHENTIQUE,SENSORIAL,SPRAY,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR SPRAY,,ATE 500ML,ML,240.0,240ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056709776,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403234,7,7896013403234,SECAR ELEGANCE SACHET 15G 7896013403234,,ELEGANCE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,ELEGANCE,ATE 120GR,G,15.0,15G,ATE 120G,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000076605193,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403258,7,7896013403258,ODORIZ ROUPA SECAR 12X15G-SACHE PASSION,,PASSION,FUNCIONAL,SACHE,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR SACHE,,SACHE,G,15.0,15G,ATE 120G,NORMAL,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403272,7,7896013403272,SACHET PERF SECAR COLLEC AUTHENTIQUE 15G,,AUTEHENTIQUE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,G,15.0,15G,ATE 120G,,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403371,7,7896013403371,SECAR ESMERALDA 100ML 7896013403371,,ESMERALDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049082158,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403388,7,7896013403388,BC SECAR LAVANDA DO CAMPO 100ML+SECAR LAVANDA AERO 360ML 7896013403388BP2,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,360.0,360ML,DE 250ML A 500ML,,2.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000062619969,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403395,7,7896013403395,BC SECAR BAMBOO FRESH 100ML+SECAR BAMBOO FRESH AERO 360ML 7896013403395BP1,,BAMBOO,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,360.0,360ML,DE 250ML A 500ML,,2.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002015449000000000000057903895,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403661,7,7896013403661,SECAR LAVANDA DE PARIS 100ML 7896013403661,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000059692416,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403678,7,7896013403678,SECAR ALECRIM DA SICILIA 100ML 7896013403678,,ALECRIM,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000059692437,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403685,7,7896013403685,SECAR ROSAS DE AMSTERDA 100ML 7896013403685,,ROSAS DE AMSTERDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000059692452,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403692,7,7896013403692,SECAR BLACK BAMBU 100ML 7896013403692,,BLACK BAMBU,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000059692474,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403708,7,7896013403708,SECAR WHITE ALECRIM 100ML 7896013403708,,ALECRIM,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000062650876,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403722,7,7896013403722,SECAR CHARM LAVANDA DE PARIS 150ML 7896013403722,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,150.0,150ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000065400515,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403739,7,7896013403739,SECAR CHARM ALECRIM DA SICILIA 150ML 7896013403739,,ALECRIM,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,150.0,150ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000065400806,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013403746,7,7896013403746,SECAR CHARM ROSAS DE AMSTERDA 150ML 7896013403746,,ROSAS DE AMSTERDA,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,ATE 200ML,ML,150.0,150ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000069576049,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404019,7,7896013404019,SECAR DIFUSOR 100ML DIAMANTE A,,DIAMANTE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,DIAMANTE AZUL,ATE 200ML,ML,100.0,100ML,ATE 120ML,NORMAL,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404026,7,7896013404026,SECAR FLORAL FRUTAL 100ML 7896013404026,,FLORAL FRUTAL,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,FLORAL FRUTAL,,ML,100.0,100ML,ATE 120ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000078958999,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404033,7,7896013404033,ODORIZ SPRAY SECAR FINE ELEGANCE 120ML,,ELEGANCE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404040,7,7896013404040,ODORIZ SPRAY SECAR FINE PASSION 120ML,,PASSION,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404057,7,7896013404057,ODORIZ SPRAY SECAR FINE AUTHENT 120ML,,AUTEHENTIQUE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,,,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404149,7,7896013404149,SECAR CITRICO AMADERADO 100ML 7896013404149,,AMADERADO,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,AMADERADO,,ML,100.0,100ML,ATE 120ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000078974355,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404156,7,7896013404156,SECAR FINE COLLECTION AUTHENTIQUE 100ML 7896013404156,,AUTHENTIQUE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,AUTHENTIQUE,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000102636840,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404163,7,7896013404163,SECAR CITRICO ELEGANCE 100ML 7896013404163,,ELEGANCE,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,ELEGANCE,,ML,100.0,100ML,ATE 120ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000078974601,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404255,7,7896013404255,SECAR CITRONELA 120ML 7896013404255,,CITRONELA,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,ML,120.0,120ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000082922448,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404309,7,7896013404309,SECAR ALECRIM 100 ML 7896013404309,,ALECRIM,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000082996592,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404316,7,7896013404316,HIPPO BAMBOO 100 ML 7896013404316,,BAMBU,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,HIPPO,T. O MARCAS,HIPPO,HIPPO DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083394361,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404323,7,7896013404323,HIPPO LAVANDA 100 ML 7896013404323,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,HIPPO,T. O MARCAS,HIPPO,HIPPO DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083394330,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404330,7,7896013404330,HIPPO SEMENTES NATIVAS 100 ML 7896013404330,,SEMENTES NATIVAS,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,HIPPO,T. O MARCAS,HIPPO,HIPPO DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083394381,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404347,7,7896013404347,SECAR ELEMENTOS TERRA 100ML 7896013404347,,TERRA,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR ELEMENTOS,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083863000,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404354,7,7896013404354,SECAR ALEMENTOS AGUA 100ML 7896013404354,,AGUA,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR ELEMENTOS,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083553109,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404361,7,7896013404361,SECAR ALEMENTOS FOGO 100ML 7896013404361,,FOGO,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR ELEMENTOS,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083801425,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404378,7,7896013404378,SECAR ALEMENTOS AR 100ML 7896013404378,,AR,SENSORIAL,DIFUSOR,NORMAL,SOIN SOCIEDADE INDUSTRIAL,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR ELEMENTOS,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000083801445,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404385,7,7896013404385,SECAR PRECIOSIDADES DIAMANTE AZUL 100ML 7896013404385,,DIAMANTE AZUL,SENSORIAL,DIFUSOR,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR DIFUSOR,DIAMANTE AZUL,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093514322,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896013404576,7,7896013404576,BC SECAR LAVANDA AP/REF 100ML C/2+HOME SPRAY 120MLGTS 7896013404576BP1,,REFIL,SENSORIAL,SPRAY,NORMAL,SOIN,T. O FABRICANTES,SECAR,T. O MARCAS,SECAR,SECAR SPRAY,,ATE 500ML,ML,100.0,100ML,ATE 120ML,KIT PROMOCIONAL,3.0,PROMOCIONAL,PRODUTO NIELSEN,P000000000002014722000000000000118344648,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896017471789,7,7896017471789,LUZ DIVINA SE VELA 48G 3UN 7896017471789,,LUZ DIVINA,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,LUZ DIVINA,T. O MARCAS,LUZ DIVINA,LUZ DIVINA VELA,,ATE 60GR,G,48.0,48G,ATE 120G,,3.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049118620,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896021625543,7,7896021625543,INSPIRA AIR LAVANDA 7G SACHE,,LAVANDA,FUNCIONAL,SACHE,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR SACHE,LAVANDA,,G,7.0,7G,ATE 120G,NORMAL,1.0,REGULAR,,,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625550,7,7896021625550,INSPIRA AIR MEMORIAS DE INFANCIA SACHET S/PESO 00000007896021625550,,MEMORIAS DE INFANCIA,FUNCIONAL,SACHE,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR SACHE,S,,G,130.0,130G,DE 120G A 250G,NORMAL,1.0,REGULAR,,,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625567,7,7896021625567,INSPIRA AIR FLORES DA MANHA SACHET S/PESO 7896021625567,,FLORES DA MANHA,FUNCIONAL,SACHE,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR SACHE,,ATE 30GR,G,130.0,130G,DE 120G A 250G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048948075,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625833,7,7896021625833,INSPIRA AIR LAVANDA 80ML 7896021625833,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR DIFUSOR,,ATE 200ML,ML,80.0,80ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048198266,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625840,7,7896021625840,INSPIRA AIR ENVOLVENTE 80ML 7896021625840,,ENVOLVENTE,SENSORIAL,DIFUSOR,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR DIFUSOR,,ATE 200ML,ML,80.0,80ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055625005,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625857,7,7896021625857,INSPIRA AIR VITORIA REGIA 80ML 7896021625857,,VITORIA REGIA,SENSORIAL,DIFUSOR,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR DIFUSOR,,ATE 200ML,ML,80.0,80ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048297528,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625864,7,7896021625864,INSPIRA AIR FLOR DE ALECRIM 80ML 7896021625864,,ALECRIM,SENSORIAL,DIFUSOR,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR DIFUSOR,,ATE 200ML,ML,80.0,80ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055624984,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625871,7,7896021625871,INSPIRA AIR GEL LAVANDA 50G 7896021625871,,LAVANDA,SENSORIAL,GEl,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR GEL,,ATE 200ML,G,50.0,50G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000058479057,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625888,7,7896021625888,INSPIRA AIR MEMORIAS DE INFANCIA APAR 60G 7896021625888,,MEMORIAS DE INFANCIA,SENSORIAL,GEL,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR GEL,,ATE 60GR,G,60.0,60G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048207495,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021625895,7,7896021625895,INSPIRA AIR ENVOLVENTE APAR 60G 7896021625895,,ENVOLVENTE,SENSORIAL,GEL,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR GEL,,ATE 200ML,G,60.0,60G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048905329,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896021626403,7,7896021626403,PURIF.INSPIRA AIR ENVOLVENT 7G SACHE,,ENVOLVENTE,FUNCIONAL,SACHE,NORMAL,LIMPPANO,T. O FABRICANTES,INSPIRA AIR,T. O MARCAS,INSPIRA AIR,INSPIRA AIR SACHE,SEM FRAGRANCIA,,G,7.0,7G,ATE 120G,NORMAL,1.0,REGULAR,,,,,"R$ 7,01 à R$ 12,00",,BETTER,
7896067721667,7,7896067721667,PEROLA ROMANCE GEL 60G 7896067721667,,ROMANCE,SENSORIAL,GEL,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,PEROLA,T. O MARCAS,PEROLA,PEROLA GEL,,ATE 60GR,G,60.0,60G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048256550,,,,,,
7896073113241,7,7896073113241,AMBRIA SONHO BBE REF C/2 7896073113241,,SONHO DE BEBE,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,AMBRIA,T. O MARCAS,AMBRIA,AMBRIA VELA,,ATE 60GR,,,,NAO IDENTIFICADO,,2.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048452778,,,,,,
7896080202617,7,7896080202617,SID VELA CITRONELA EMB C/6 7896080202617,,CITRONELA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,CITRONELA,,,,,,,6.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000102636598,,,"Acima R$ 22,01",,BEST,
7896089944808,7,7896089944808,MONTE SERRAT VELA EMB C/1 80G 7896089944808,,VELA,SENSORIAL,VELA,NORMAL,MONTE SERRAT BRASIL,T. O FABRICANTES,MONTE SERRAT,T. O MARCAS,MONTE SERRAT,MONTE SERRAT VELA,,ATE 120GR,G,180.0,180G,DE 120G A 250G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048089164,,,,,,
7896107800277,7,7896107800277,NSRA APARECIDA VELA VOTIVA AZUL PERFUMADA 1UN 7896107800277,,VOTIVA AZUL PERFUMAD,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,NSRA APARECIDA,T. O MARCAS,NSRA APARECIDA,NSRA APARECIDA VELA,,ATE 60GR,G,330.0,330G,DE 250G A 500G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048011718,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896107810009,7,7896107810009,LUMIFLORA VELA CITRONELA EMB C/2 7896107810009,,CITRONELA,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,LUMIFLORA,T. O MARCAS,LUMIFLORA,LUMIFLORA VELA,,PROMOPACK,G,90.0,90G,ATE 120G,,2.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048995821,,,"R$ 12,01 à R$ 17,00",,BETTER,
7896183303198,7,7896183303198,RENOVAR BABY SACHET 15G 7896183303198,,BABY,FUNCIONAL,SACHE,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,RENOVAR,T. O MARCAS,RENOVAR,RENOVAR SACHE,,ATE 30GR,G,15.0,15G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048393365,,,,,,
7896183303785,7,7896183303785,GIORNO FLOR DE LARANJEIRA SPRAY 250ML 7896183303785,,FLOR DE LARANJEIRA,SENSORIAL,SPRAY,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SPRAY,,ATE 500ML,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049072222,,,"Acima R$ 22,01",,BEST,
7896183303792,7,7896183303792,GIORNO FOLHA DE BAMBU SPRAY 250ML 7896183303792,,BAMBU,SENSORIAL,SPRAY,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SPRAY,,ATE 500ML,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049066059,,,"Acima R$ 22,01",,BEST,
7896183303808,7,7896183303808,GIORNO CASA LAVANDA E MACELA DO CAMPO SPRAY 250ML 7896183303808,,LAVANDA,SENSORIAL,SPRAY,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SPRAY,,ATE 500ML,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048082783,,,"Acima R$ 22,01",,BEST,
7896183303822,7,7896183303822,GIORNO VERBENA SPRAY 250ML 7896183303822,,VERBENA,SENSORIAL,SPRAY,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SPRAY,,ATE 500ML,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048717586,,,"Acima R$ 22,01",,BEST,
7896183303846,7,7896183303846,GIORNO FLOR DE LARANJEIRA E VETIVER SACHET 15G 7896183303846,,FLOR DE LARANJEIRA,FUNCIONAL,SACHE,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SACHE,,ATE 30GR,G,15.0,15G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048676478,,,"Acima R$ 22,01",,BEST,
7896183303853,7,7896183303853,GIORNO BAMBU/HORTELA SACHE 15G 7896183303853,,BAMBU/HORTELA,FUNCIONAL,SACHE,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SACHE,,ATE 30GR,G,15.0,15G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049074216,,,"Acima R$ 22,01",,BEST,
7896183303860,7,7896183303860,GIORNO LAVANA/MANHA DO CAMPO SACHE 15G 7896183303860,,LAVANDA,FUNCIONAL,SACHE,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SACHE,,ATE 30GR,G,15.0,15G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048457490,,,"Acima R$ 22,01",,BEST,
7896183303884,7,7896183303884,GIORNO VERBENA/LIMA DA PERSIA SACHE 15G 7896183303884,,VERBENA,FUNCIONAL,SACHE,NORMAL,TOTAL QUIMICA,T. O FABRICANTES,GIORNO,T. O MARCAS,GIORNO,GIORNO SACHE,,ATE 30GR,G,15.0,15G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048708857,,,"Acima R$ 22,01",,BEST,
